ID                  RA_OBJ         DEC_OBJ        Teff           logg       
                    (deg)          (deg)          (k)            (cm/s2) 
TIC 82203007        147.970854     24.395308      7516.0         4.26878023     
TIC 8916464         152.283703     31.859616      5356.66015625  4.6365099      
TIC 284965378       133.144252     32.474163      7780.0         3.97389007     
TIC 8916517         152.384124     31.58711       7000.0         4.24708986     
TIC 86376475        144.406291     60.213683      4956.33984375  None           
TIC 219739171       241.886603     61.098366      5611.0         4.55158997     
TIC 219881618       261.317214     71.574754      3965.0         None           
TIC 279980795       297.073642     68.011203      4137.0         None           
TIC 155635163       201.981222     81.265275      7400.0         4.04195976     
TIC 355931246       139.331337     52.91216       7264.0         4.35894012     
TIC 233616906       283.720018     65.337864      4749.0         4.59145021     
TIC 232963462       196.753733     68.271383      4713.0         None           
TIC 150292424       161.919674     46.705164      5944.91992188  4.46413994     
TIC 8769568         140.363257     32.902155      4602.52001953  None           
TIC 230062495       229.863674     67.329856      3314.0         4.77639008     
TIC 232629989       269.1033       54.053459      4807.0         None           
TIC 309966995       199.534141     83.8991        6647.18994141  4.21153021     
TIC 289723166       274.201489     53.721792      5165.0         4.55335999     
TIC 256385279       298.612125     61.561814      4857.0         None           
TIC 219113011       271.711156     69.824463      None           None           
TIC 258803329       287.063109     70.145246      4656.0         None           
TIC 239196062       146.557133     27.765802      6705.0         3.89677        
TIC 142412704       199.568673     63.563427      6402.0         4.35095978     
TIC 165531689       266.43045      55.751795      4155.0         None           
TIC 27071736        152.378748     21.802493      4640.0         None           
TIC 237197651       292.529992     72.824339      4453.0         None           
TIC 88729843        151.398746     51.391112      7980.0         3.98299003     
TIC 39125214        151.77915      39.952459      4570.0         None           
TIC 229465305       295.300533     65.508545      6195.0         4.42944002     
TIC 229502230       296.732497     62.63989       6807.0         4.04363012     
TIC 219097594       269.727858     67.793589      4546.0         None           
TIC 366514723       302.335673     68.599553      4430.91015625  None           
TIC 99763094        141.187175     46.176207      4873.0         None           
TIC 99937746        170.147946     62.364138      6743.95996094  4.03691006     
TIC 258922669       288.654722     69.68279       4707.0         None           
TIC 199504642       213.501039     77.19442       4754.0         4.39979982     
TIC 456341228       135.799749     49.462599      4754.0         None           
TIC 289622291       254.105477     65.039174      6905.02978516  None           
TIC 202422034       225.370266     65.013502      4777.0         None           
TIC 160299143       187.269515     80.231229      2997.0         5.16654015     
TIC 233203113       265.610166     69.133311      6303.0         3.81987        
TIC 166005664       211.766076     63.909299      4553.0         None           
TIC 88659764        152.578303     38.413472      5614.0         4.50742006     
TIC 103700194       155.356174     67.957877      3068.0         None           
TIC 316491803       266.123876     53.011338      4647.0         None           
TIC 137644936       138.627196     55.900169      4308.0         None           
TIC 233570423       281.842721     64.28209       6097.0         4.13975        
TIC 147950938       167.791886     71.844524      4731.0         None           
TIC 39084759        151.530842     40.712714      5016.0         None           
TIC 357155322       145.36163      49.361145      4994.0         None           
TIC 390018832       277.516664     56.107541      6953.0         None           
TIC 17236892        146.710511     36.572442      3298.0         4.86061001     
TIC 318340739       165.106481     51.502101      4999.0         None           
TIC 321415128       163.580945     41.170237      4997.0         4.60698986     
TIC 230081493       245.83415      66.622863      4592.0         None           
TIC 377368363       149.414162     56.075702      5885.10986328  4.22261        
TIC 313260480       194.979466     66.59727       4207.68017578  None           
TIC 4822667         145.975867     33.394283      6037.0         3.85134006     
TIC 298108181       204.941784     63.148628      4924.0         None           
TIC 159629248       220.338807     62.16706       6916.0         4.20521021     
TIC 256977031       302.408574     62.938907      4588.0         None           
TIC 237221986       296.169867     75.943613      6296.0         4.47636986     
TIC 160472901       237.434556     73.70276       5308.0         4.50828981     
TIC 117410340       132.367119     26.001237      3991.0         None           
TIC 361921125       130.47599      33.48584       4901.0         None           
TIC 256298025       276.476142     71.731775      6539.58984375  3.66113997     
TIC 165990086       210.936759     63.470796      6640.0         None           
TIC 86279245        141.434045     63.940939      4130.0         None           
